unnamed,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
1411,TVEpisode,12,Seattle Couple Spars Over Style in Seattle,https://www.hgtv.com/shows/house-hunters/episodes/seattle-couple-spars-over-style-in-seattle,"Johann moved in with his girlfriend Allison after losing his home in a fire.  Now engaged to be married, the couple wants to find a new, bigger home in Seattle. They both want to be as close to the action of downtown Seattle as possible, but disagree on style.  She wants a cozy Craftsman with charming details like crown molding, he's drawn to ultra-modern homes with clean, contemporary lines. Even with a big budget, they may not be able to find a place that meets both their design demands!",86,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/seattle-couple-spars-over-style-in-seattle,Bad,
1368,TVEpisode,8,Looking for a Houseboat in Seattle,https://www.hgtv.com/shows/house-hunters/episodes/looking-for-a-houseboat-in-seattle,"Caine, who's originally from Hawaii, wants a home in Seattle that will remind him of the island life, so he's looking for houseboat on Lake Union.  But since life on a houseboat comes with its own set of challenges, he's bringing along his friend Drew to help figure out how much modern comfort and convience he's willing to give up in exchange for an affordable place on the water.",89,Seattle,Washington,0,House Hunters,,,,47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/looking-for-a-houseboat-in-seattle,Bad,
1301,TVEpisode,7,Puget Sound Navy Family Looks for Big House,https://www.hgtv.com/shows/house-hunters/episodes/puget-sound-navy-family-looks-for-big-house,"Seattle area Navy recruiter, Leo, and wife, Jillian, are looking for a large home for their family of 5 kids, and a mother-in-law.  He wants to invest in a fixer-upper, but germaphobic Jillian insists on clean and move-in ready.  It's all hands on deck for this Puget Sound battle.",94,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/puget-sound-navy-family-looks-for-big-house,Bad,
1164,TVEpisode,11,Brian and John Shop for a New Home in Seattle,https://www.hgtv.com/shows/house-hunters/episodes/brian-and-john-shop-for-a-new-home-in-seattle,"Brian and John recently moved from Oregon to start a new chapter in Seattle. Brian would like to buy a large, functional split-level home with their $440,000, but John abhors split-levels and wants a cozy Cape Cod farmhouse feel.  At the end of the search, only one of them will get what they want.",104,Seattle,Washington,0,House Hunters,,,,47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/brian-and-john-shop-for-a-new-home-in-seattle,Bad,
1043,TVEpisode,7,Young Seattle Buyers Debate Condo or Single-Family Home,https://www.hgtv.com/shows/house-hunters/episodes/young-seattle-buyers-debate-condo-or-single-family-home,A young Seattle couple is hoping to buy a home before the rising prices in their beloved city price them out. He's partial to the Craftsman bungalows common in the Pacific Northwest but is okay with getting a condo. She prefers cottage style and really wants both the privacy and yard space single-family homes provide.,113,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/young-seattle-buyers-debate-condo-or-single-family-home,Bad,
1049,TVEpisode,13,First-Timer Wants Charm Near Downtown Seattle,https://www.hgtv.com/shows/house-hunters/episodes/first-timer-wants-charm-near-downtown-seattle,"A first-time buyer seeks a place with charm near downtown Seattle. She wants a Craftsman like the one she grew up in and wouldn't mind projects. But her best friend, along for the hunt, wants her to consider a more sensible option.",113,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/first-timer-wants-charm-near-downtown-seattle,Bad,
1019,TVEpisode,9,Dome Home or Craftsman In Seattle,https://www.hgtv.com/shows/house-hunters/episodes/dome-home-or-craftsman-in-seattle,"A geodesic dome home with plenty of space to build his robots would be a dream come true for this Seattle software engineer, but his wife insists on a Craftsman-style home with space for her craft room. Can they settle on a home that fits both their sensibilities?",115,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/dome-home-or-craftsman-in-seattle,Bad,
938,TVEpisode,6,Seattle Hunt Going to the Dogs,https://www.hgtv.com/shows/house-hunters/episodes/seattle-hunt-going-to-the-dogs,"A young Seattle couple looks for a home with amenities for their beloved pooches, but the two-legged members of the family have some disagreements. He's interested in a modern place near downtown but she wants a Craftsman in the quiet suburbs.",121,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/seattle-hunt-going-to-the-dogs,Bad,
793,TVEpisode,4,Seeking Unique in Seattle,https://www.hgtv.com/shows/house-hunters/episodes/seeking-unique-in-seattle,"Newly engaged bar owners are hunting for a house in Seattle that's out of the ordinary, such as a commercial or loft space. They'd like a sleek contemporary interior and are willing to do a complete renovation for the right place. Other items high on their wish list are a yard for their dog, a rooftop deck and a studio space.",132,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/seeking-unique-in-seattle,Bad,
759,TVEpisode,9,A Rural Washington Paradise,https://www.hgtv.com/shows/house-hunters/episodes/a-rural-washington-paradise,First-time homebuyers set out to buy their dream home in rural Washington state but they can't agree on style or location. He hopes to find a beautiful home in the seclusion of the country but she wants a home in a developed neighborhood. Will they find the perfect home that satisfies both?,135,,Washington,0,House Hunters,,,,47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-rural-washington-paradise,Bad,
701,TVEpisode,3,Seattle Couple Wants Home With Great Views,https://www.hgtv.com/shows/house-hunters/episodes/seattle-couple-wants-home-with-great-views,"A Seattle couple with a newly adopted baby is on the hunt for a larger place with spectacular views of the city. But even with a big budget, they find that in this fast-moving market, compromise is necessary.",139,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/seattle-couple-wants-home-with-great-views,Bad,
636,TVEpisode,6,Seeking Space in Seattle,https://www.hgtv.com/shows/house-hunters/episodes/seeking-space-in-seattle,"A Seattle couple is on the hunt for a home with enough space for their two young children. He wants a fixer-upper with character in the middle of the city, but she prefers a move-in ready home in the suburbs.",144,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/seeking-space-in-seattle,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a101
623,TVEpisode,6,Post-Honeymoon House Hunt,https://www.hgtv.com/shows/house-hunters/episodes/post-honeymoon-house-hunt,"Just days back from their honeymoon, a young Washington state couple begins their hunt for their first home. She wants a Colonial on lots of land but he's seeking a sturdy craftsman with rustic finishes. Can they compromise or is the honeymoon already over?",145,,Washington,0,House Hunters,,,,47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/post-honeymoon-house-hunt,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a114
614,TVEpisode,10,Seeking a Home Outside the Box in Seattle,https://www.hgtv.com/shows/house-hunters/episodes/seeking-a-home-outside-the-box-in-seattle,"A couple looks to settle down in Seattle, but they are at odds with everything when it comes to style. He'd like a new build that's modern and clean, while she likes older homes that are not shaped like a box.",146,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/seeking-a-home-outside-the-box-in-seattle,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a126
493,TVEpisode,6,A Battle in Seattle,https://www.hgtv.com/shows/house-hunters/episodes/a-battle-in-seattle,"A couple wants to buy their first home together in Seattle, but one wants room for a trampoline while the other must have a gas range. However, in the hyper-competitive Seattle market, finding a home they can afford will be the real battle.",155,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-battle-in-seattle,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a243
389,TVEpisode,8,Kiwi Family Searches Seattle,https://www.hgtv.com/shows/house-hunters/episodes/kiwi-family-searches-seattle,"After a few years in Minneapolis, a New Zealand native and his wife are moving their three kids, two dogs and a fish to Seattle for his new job. Reeling from real estate sticker shock, the couple has raised their initial budget to find a home with a big kitchen and a spacious backyard. But his biggest hurdle might be convincing his wife that they need a spot for the boat he's always wanted.",163,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/kiwi-family-searches-seattle,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a346
163,TVEpisode,6,Big Ballin' In Seattle,https://www.hgtv.com/shows/house-hunters/episodes/big-ballin-in-seattle,"A pro football player and his wife are ready to upgrade to a bigger home for their growing family in Seattle. He's looking for luxuries like heated floors and a huge game room, but she wants something more homey and practical.",181,Seattle,Washington,0,House Hunters,"Seattle, Washington","Seattle, King County, Washington, United States of America","(47.6038321, -122.3300624, 0.0)",47.6038321,-122.3300624,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/big-ballin-in-seattle,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a539
